区域,租房链接,房源名称,房屋基本信息,房屋来源,发布时间,房屋特点,最低价(元/月),最高价(元/月)
罗湖区,https://sz.zu.ke.com/zufang/SZ2085323063444119552.html,合租 · 马古岭小区 4室0厅,罗湖区-翠竹/7㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1660,1660
罗湖区,https://sz.zu.ke.com/zufang/SZ2085326459547172864.html,合租 · 铁路小区 4室0厅,罗湖区-万象城/6㎡/西/4室0厅0卫/未知（8层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1660,1660
罗湖区,https://sz.zu.ke.com/zufang/SZ2085244144452124672.html,整租 · 旺业豪苑 2室0厅,罗湖区-东门/52㎡/南/2室0厅0卫/未知（33层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",5733,5733
罗湖区,https://sz.zu.ke.com/zufang/SZ2085251496085569536.html,整租 · 金城大厦 2室0厅,罗湖区-春风路/46㎡/东/2室0厅0卫/未知（23层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4652,4652
罗湖区,https://sz.zu.ke.com/zufang/SZ2085287355194802176.html,合租 · 文华花园 4室0厅,罗湖区-黄贝岭/9㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1860,1860
罗湖区,https://sz.zu.ke.com/zufang/SZ2085290204310011904.html,合租 · 铁路小区 3室0厅,罗湖区-万象城/6㎡/西/3室0厅0卫/未知（8层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1790,1790
罗湖区,https://sz.zu.ke.com/zufang/SZ2085292789133737984.html,合租 · 松园南小区 4室0厅,罗湖区-地王/15㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1990,1990
罗湖区,https://sz.zu.ke.com/zufang/SZ2085294427228094464.html,合租 · 碧岭华庭 5室0厅,罗湖区-布心/8㎡/南/5室0厅0卫/未知（34层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1660,1660
罗湖区,https://sz.zu.ke.com/zufang/SZ2085296873471475712.html,合租 · 文华花园 3室0厅,罗湖区-黄贝岭/12㎡/南/3室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2230,2230
罗湖区,https://sz.zu.ke.com/zufang/SZ2085299176958607360.html,合租 · 美荔园 5室0厅,罗湖区-地王/12㎡/东南/5室0厅0卫/未知（30层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2830,2830
罗湖区,https://sz.zu.ke.com/zufang/SZ2085300370003214336.html,合租 · 铁路小区 4室0厅,罗湖区-万象城/11㎡/北/4室0厅0卫/未知（8层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2090,2090
罗湖区,https://sz.zu.ke.com/zufang/SZ2085302193510432768.html,合租 · 布心花园二区 4室0厅,罗湖区-布心/12㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1860,1860
罗湖区,https://sz.zu.ke.com/zufang/SZ2085303196611248128.html,合租 · 嘉宝田花园 3室0厅,罗湖区-笋岗/10㎡/东/3室0厅0卫/未知（26层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2390,2390
罗湖区,https://sz.zu.ke.com/zufang/SZ2085303325938688000.html,合租 · 洪湖花园 4室0厅,罗湖区-洪湖/12㎡/西/4室0厅0卫/未知（33层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1990,1990
罗湖区,https://sz.zu.ke.com/zufang/SZ2085303336223391744.html,合租 · 大塘垅小区 4室0厅,罗湖区-地王/7㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1660,1660
罗湖区,https://sz.zu.ke.com/zufang/SZ2085306867944259584.html,合租 · 翠苑住宅小区 4室0厅,罗湖区-百仕达/9㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1530,1530
罗湖区,https://sz.zu.ke.com/zufang/SZ2085313209748955136.html,合租 · 金园花园 3室0厅,罗湖区-地王/6㎡/南/3室0厅0卫/未知（15层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2160,2160
罗湖区,https://sz.zu.ke.com/zufang/SZ2085315161635430400.html,合租 · 马古岭小区 4室0厅,罗湖区-翠竹/7㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1560,1560
罗湖区,https://sz.zu.ke.com/zufang/SZ2085321311491457024.html,合租 · 风格名苑 2室0厅,罗湖区-地王/9㎡/东/2室0厅0卫/未知（30层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2630,2630
罗湖区,https://sz.zu.ke.com/zufang/SZ2085321406148780032.html,合租 · 金城华庭 4室0厅,罗湖区-螺岭/8㎡/北/4室0厅0卫/未知（24层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2060,2060
罗湖区,https://sz.zu.ke.com/zufang/SZ2085326057405693952.html,合租 · 翠盈嘉园 4室0厅,罗湖区-洪湖/9㎡/南/4室0厅0卫/未知（34层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2230,2230
罗湖区,https://sz.zu.ke.com/zufang/SZ2085327455140184064.html,合租 · 景贝南小区 4室0厅,罗湖区-黄贝岭/9㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1560,1560
罗湖区,https://sz.zu.ke.com/zufang/SZ2085327921655840768.html,合租 · 都市名园 4室0厅,罗湖区-万象城/9㎡/西/4室0厅0卫/未知（32层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3090,3090
罗湖区,https://sz.zu.ke.com/zufang/SZ2085328256839450624.html,合租 · 洪湖花园 4室0厅,罗湖区-洪湖/13㎡/东南/4室0厅0卫/未知（33层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2160,2160
罗湖区,https://sz.zu.ke.com/zufang/SZ2085328410611023872.html,合租 · 翠苑住宅小区 4室0厅,罗湖区-百仕达/13㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1930,1930
罗湖区,https://sz.zu.ke.com/zufang/SZ2085246634149036032.html,整租 · 大澎花园 2室0厅,罗湖区-新秀/42㎡/东北/2室0厅0卫/未知（8层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4505,4505
罗湖区,https://sz.zu.ke.com/zufang/SZ2085253233139253248.html,整租 · 庐山花园 1室0厅,罗湖区-罗湖口岸/43㎡/东/1室0厅0卫/未知（27层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4190,4190
罗湖区,https://sz.zu.ke.com/zufang/SZ2085253865959604224.html,整租 · 联城美园 1室0厅,罗湖区-春风路/25㎡/北/1室0厅0卫/未知（35层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3528,3528
罗湖区,https://sz.zu.ke.com/zufang/SZ2085289610707484672.html,合租 · 公路局大院 4室0厅,罗湖区-翠竹/6㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1630,1630
罗湖区,https://sz.zu.ke.com/zufang/SZ2085299694132797440.html,合租 · 华丽西村 4室0厅,罗湖区-螺岭/6㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1560,1560
罗湖区,https://sz.zu.ke.com/zufang/SZ2085300383969705984.html,合租 · 嘉宝田花园 4室0厅,罗湖区-笋岗/7㎡/东南/4室0厅0卫/未知（16层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2160,2160
罗湖区,https://sz.zu.ke.com/zufang/SZ2085315114348847104.html,合租 · 雍翠华府 4室0厅,罗湖区-布心/7㎡/南/4室0厅0卫/未知（32层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1830,1830
罗湖区,https://sz.zu.ke.com/zufang/SZ2085300478014660608.html,合租 · 大塘垅小区 4室0厅,罗湖区-地王/13㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2060,2060
罗湖区,https://sz.zu.ke.com/zufang/SZ2072920552913510400.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/110㎡/南/3室2厅1卫/未知（39层）,平台优选房东,17天前发布,"在线签约,近地铁,精装,免中介费,随时看房",15800,15800
罗湖区,https://sz.zu.ke.com/zufang/SZ2074340595618553856.html,整租 · 港澳8号 2室1厅,罗湖区-东门/68㎡/南/2室1厅1卫/未知（36层）,平台优选房东,15天前发布,"在线签约,近地铁,精装,免中介费,随时看房",5980,5980
罗湖区,https://sz.zu.ke.com/zufang/SZ2075790649885728768.html,整租 · 幸福华府 1室1厅,罗湖区-地王/42㎡/西南/1室1厅1卫/未知（38层）,平台优选房东,13天前发布,"近地铁,精装,免中介费,随时看房",4400,4400
罗湖区,https://sz.zu.ke.com/zufang/SZ2085249316171292672.html,合租 · 嘉宾花园 3室0厅,罗湖区-万象城/5㎡/西/3室0厅0卫/未知（27层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2090,2090
罗湖区,https://sz.zu.ke.com/zufang/SZ2085253398201892864.html,整租 · 东悦名轩 1室0厅,罗湖区-东门/38㎡/南/1室0厅0卫/未知（33层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4683,4683
罗湖区,https://sz.zu.ke.com/zufang/SZ2085254248504754176.html,整租 · 东门168 1室0厅,罗湖区-螺岭/23㎡/北/1室0厅0卫/未知（29层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3035,3035
罗湖区,https://sz.zu.ke.com/zufang/SZ2085290426767507456.html,合租 · 都市名园 3室0厅,罗湖区-万象城/9㎡/东北/3室0厅0卫/未知（32层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2390,2390
罗湖区,https://sz.zu.ke.com/zufang/SZ2085301042785812480.html,合租 · 景贝南小区 4室0厅,罗湖区-黄贝岭/8㎡/东/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1490,1490
罗湖区,https://sz.zu.ke.com/zufang/SZ2085303631166308352.html,合租 · 邮电大院 4室0厅,罗湖区-洪湖/14㎡/北/4室0厅0卫/未知（23层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1930,1930
罗湖区,https://sz.zu.ke.com/zufang/SZ2071553273302614016.html,整租 · 松园南小区 1室0厅,罗湖区-地王/12㎡/南/1室0厅1卫/未知（7层）,平台优选房东,19天前发布,"在线签约,近地铁,精装,免中介费,随时看房",1980,1980
罗湖区,https://sz.zu.ke.com/zufang/SZ2071556520843419648.html,整租 · 广场北街小区 1室0厅,罗湖区-地王/18㎡/南/1室0厅1卫/未知（7层）,平台优选房东,19天前发布,"在线签约,近地铁,精装,免中介费,随时看房",2680,2680
罗湖区,https://sz.zu.ke.com/zufang/SZ2071559363767836672.html,整租 · 公安局大院 1室0厅,罗湖区-地王/16㎡/东/1室0厅1卫/未知（7层）,平台优选房东,19天前发布,"在线签约,近地铁,精装,免中介费,随时看房",2780,2780
罗湖区,https://sz.zu.ke.com/zufang/SZ2085321450189242368.html,合租 · 广场北街小区 5室0厅,罗湖区-地王/9㎡/北/5室0厅0卫/未知（7层）,自如,今天发布,"公寓,独立卫生间,近地铁,免中介费,押一付一,新上,随时看房",2290,2290
罗湖区,https://sz.zu.ke.com/zufang/SZ2085287252199473152.html,合租 · 华丽西村 4室0厅,罗湖区-螺岭/7㎡/北/4室0厅0卫/未知（6层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1560,1560
罗湖区,https://sz.zu.ke.com/zufang/SZ2085294323033194496.html,合租 · 大塘垅小区 4室0厅,罗湖区-地王/8㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1890,1890
罗湖区,https://sz.zu.ke.com/zufang/SZ2085295689251684352.html,合租 · 文华花园 4室0厅,罗湖区-黄贝岭/8㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1860,1860
罗湖区,https://sz.zu.ke.com/zufang/SZ2085297555171704832.html,合租 · 金园花园 5室0厅,罗湖区-地王/7㎡/西/5室0厅0卫/未知（15层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1860,1860
罗湖区,https://sz.zu.ke.com/zufang/SZ2085301206548758528.html,合租 · 锦上花家园 3室0厅,罗湖区-黄贝岭/7㎡/西/3室0厅0卫/未知（33层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1730,1730
罗湖区,https://sz.zu.ke.com/zufang/SZ2085307284287651840.html,合租 · 源兴居 4室0厅,罗湖区-洪湖/8㎡/西/4室0厅0卫/未知（32层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1460,1460
罗湖区,https://sz.zu.ke.com/zufang/SZ2085316944960946176.html,合租 · 维富大厦 5室0厅,罗湖区-布心/9㎡/东/5室0厅0卫/未知（31层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1460,1460
罗湖区,https://sz.zu.ke.com/zufang/SZ2085328246328795136.html,合租 · 城建小区 4室0厅,罗湖区-洪湖/8㎡/北/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1730,1730
罗湖区,https://sz.zu.ke.com/zufang/SZ2085329687390715904.html,合租 · 罗湖金岸大厦 3室0厅,罗湖区-罗湖口岸/6㎡/西/3室0厅0卫/未知（33层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1990,1990
罗湖区,https://sz.zu.ke.com/zufang/SZ2085247251826868224.html,整租 · 乐扬枫景 1室0厅,罗湖区-黄贝岭/25㎡/北/1室0厅0卫/未知（23层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3875,3875
罗湖区,https://sz.zu.ke.com/zufang/SZ2085252735417974784.html,整租 · 仙湖枫景家园 1室0厅,罗湖区-莲塘/38㎡/东/1室0厅0卫/未知（21层）,自如,今天发布,"公寓,免中介费,押一付一,新上,随时看房",4473,4473
罗湖区,https://sz.zu.ke.com/zufang/SZ2060850043338104832.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/72㎡/西南/2室2厅1卫/未知（39层）,无忧智寓,1个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2064228163000467456.html,整租 · 鹏公馆 1室1厅,罗湖区-翠竹/45㎡/东南/1室1厅1卫/未知（29层）,杰瑞物业,29天前发布,"公寓,近地铁,精装,免中介费,随时看房",4699,4699
罗湖区,https://sz.zu.ke.com/zufang/SZ2050085842243813376.html,整租 · 幸福华府 1室1厅,罗湖区-地王/42㎡/东南/1室1厅1卫/未知（38层）,平台优选房东,1个月前发布,"近地铁,精装,免中介费,随时看房",4200,4200
罗湖区,https://sz.zu.ke.com/zufang/SZ2085253513889456128.html,整租 · 华隆园 1室0厅,罗湖区-螺岭/30㎡/西/1室0厅0卫/未知（24层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3560,3560
罗湖区,https://sz.zu.ke.com/zufang/SZ2085254407049986048.html,整租 · 海珑华苑 1室0厅,罗湖区-螺岭/40㎡/南/1室0厅0卫/未知（26层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4400,4400
罗湖区,https://sz.zu.ke.com/zufang/SZ2085288493847674880.html,合租 · 大塘垅小区 3室0厅,罗湖区-地王/11㎡/南/3室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",2330,2330
罗湖区,https://sz.zu.ke.com/zufang/SZ2085290235364909056.html,合租 · 铁路小区 4室0厅,罗湖区-万象城/6㎡/南/4室0厅0卫/未知（6层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1860,1860
罗湖区,https://sz.zu.ke.com/zufang/SZ2085318268045754368.html,合租 · 通发花园 4室0厅,罗湖区-新秀/9㎡/南/4室0厅0卫/未知（7层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",1890,1890
罗湖区,https://sz.zu.ke.com/zufang/SZ2062735355824062464.html,整租 · 鹏公馆 1室0厅,罗湖区-翠竹/38㎡/西南/1室0厅1卫/未知（29层）,杰瑞物业,1个月前发布,"公寓,近地铁,免中介费",4699,4699
罗湖区,https://sz.zu.ke.com/zufang/SZ2085248955318272000.html,整租 · 东门168 1室0厅,罗湖区-螺岭/27㎡/北/1室0厅0卫/未知（29层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3245,3245
罗湖区,https://sz.zu.ke.com/zufang/SZ2085252287793463296.html,整租 · 京基东方都会 1室0厅,罗湖区-新秀/31㎡/西南/1室0厅0卫/未知（32层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",3770,3770
罗湖区,https://sz.zu.ke.com/zufang/SZ2085253149529997312.html,整租 · TCL雅馨居 1室0厅,罗湖区-地王/31㎡/东/1室0厅0卫/未知（29层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4610,4610
罗湖区,https://sz.zu.ke.com/zufang/SZ2085254127582969856.html,整租 · 鹏公馆 1室0厅,罗湖区-翠竹/28㎡/东/1室0厅0卫/未知（29层）,自如,今天发布,"公寓,近地铁,免中介费,押一付一,新上,随时看房",4190,4190
罗湖区,https://sz.zu.ke.com/zufang/SZ2054180497516396544.html,整租 · 中海天钻 3室2厅,罗湖区-万象城/110㎡/东南/3室2厅2卫/未知（39层）,窝库,1个月前发布,"公寓,近地铁,精装,免中介费,双卫生间",15000,15000
罗湖区,https://sz.zu.ke.com/zufang/SZ2055515937989197824.html,整租 · 深业东岭 2室2厅,罗湖区-黄贝岭/72㎡/西南/2室2厅1卫/未知（39层）,无忧智寓,1个月前发布,"在线签约,公寓,近地铁,精装,免中介费",7800,7800
罗湖区,https://sz.zu.ke.com/zufang/SZ2058362030632468480.html,整租 · 鹏公馆 1室0厅,罗湖区-翠竹/22㎡/东南/1室0厅1卫/未知（29层）,V家公寓,1个月前发布,"在线签约,公寓,近地铁,精装,免中介费",3800,3800
